Member_Site_ID|Employer_ID|Employer_Name|New_Employer_ID|New_Employer_Name
1|7528|The Connors Group Inc.||
1|7529|19 years with Scholastic Inc|3|Other
1|7530|Chance Consulting|| 
1|7531|Fielder Capital Group LLC|| 
1|7532|The Jane Hotel Ballroom||
1|7533|Seneca Capital||
1|7534|Talent and Acquisition LLC||
1|7535|Rakuten LinkShare||
194|7536|La Hacienda||
1|7537|Carnegie Mellon University|| 
233|7537|Carnegie Mellon University||
1|7538|Columbia University- international Eduation|1696|Columbia University
1|7539|Control Group|| 
192|7540|9/11 Memorial||
190|7541|Girls For A Change||
121|7542|Looking for work ||
1|7543|MZL Home Care Agency||
192|7544|Cross-Cultural Solutions||
192|7545|Friedman/Bloomfield Restaurant Corp.||
1|7546|,Father Rule General Contracting,, LLC.,|| 
1|7547|Canal Room|| 
194|7548|Kaplan Test Prep||
196|7548|Kaplan Test Prep||
194|7549|The EMMES Corporation||
194|7550|,SGT,, Inc,||
194|7551|,Guardians of Honor,, LLC,||
187|7552|Lake Wales Charter School/Polk Avenue Elementary||
192|7553|Lighthouse international ||
187|7554|,California State University,, Los Angeles,||
194|7555|,Deloitte & Touche,, LLP,||
191|7556|GMAC Mortgage||
1|7557|St. HOPE Leadership Academy Charter Middle School||
187|7558|Washoe County School District||
1|7559|,Madhouse,, Inc,||
192|7560|iN DEMAND||
194|7561|Meridian International Center ||
186|7562|LEAP Program||
194|7563|Federal Energy Regulatory Commission||
192|7564|J.C. Powerhouse Marketing Corp.||
1|7565|Towers Watson||
191|7565|Towers Watson||
1|7566|Currently transitioning to a new career |7|Unemployed
1|7567|Delta Air Lines|| 
1|7568|stonehill & taylor architects|7568|Stonehill & Taylor Architects
194|7569|SEED Foundation||
194|7570|Arnold & Porter||
194|7571|Brookings Institution||
194|7572|American Council on Education||
194|7573|Legacy||
194|7574|Council for Opportunity in Education||
143|7575|Badda||
194|7576|,Pepco,, Holdings Inc. ,||
194|7577|Meredith Group LLC||
1|7578|FALCON EDGE CAPITAL|7578|Falcon Edge Capital
194|7579|Energetics Incorporated||
194|7580|MITRE||
192|7581|NYU Law School-student with job accepted||
180|7582|Minneapolis Jewish Day School||
1|7583|tjx companies|7583|TJX Companies
1|7584|Prophet||
194|7585|American Chemical Society||
1|7586|IA Ventures|| 
194|7587|Brownstein Hyatt Farber Schreck||
194|7588|DC Bar||
1|7589|Bretton oaks capital management corp|7589|Bretton Oaks Capital Management Corp.
1|7590|Levitt & Kaizer|| 
194|7591|Corporation for Public Broadcasting||
186|7592|CGI Federal||
194|7593|Clark Construction||
192|7594|Complex Media||
1|7595|ANA|| 
1|7596|Resonate Insights||
180|7597|CRAVE Restaurant Holding||
181|7598|Philadelphia Industrial Development Corporation (PIDC)||
192|7599|The Browning School||
194|7600|Danaher Corporation||
194|7601|Monitor 360||
1|7602|,Passion Fruit,, Inc.,||
181|7603|The Charter High School for Architecture and Design||
194|7604|Howard University||
194|7605|,Hilton Worldwide,, Inc,||
194|7606|,Wells Fargo Advisors,, LLC,||
1|7607|First Republic|| 
194|7608|DC Government||
194|7609|Smithsonian Institution||
194|7610|Greenhall Capital Partners||
191|7611|Williamson Restaurant Group||
194|7612|Teva Neuroscience||
1|7613|Dotbox|| 
190|7614|Compass Education Group||
194|7615|Georgetown University||
194|7616|Walnut Street Development||
194|7617|,Journalism Center on Children & Families,, University of Maryland Foundation,||
194|7618|U.S. Department of Education||
181|7619|Philadelphia Gas Works||
121|7620|NYU Clinical Law Center||
1|7621|Esther Creative Group|| 
192|7622|Tanteo Spirits||
1|7623|Morpheus Media||
190|7624|UCLA||
194|7625|USAID||
191|7626|,PREMIER HEALTH CARE SERVICES,, INC,|7626|,Premier Health Care Services,, Inc.,
1|7627|Citrin Cooperman || 
186|7628|,McCarthy,, Lebit,, Crystal & Liffman Co. L.P.A.,||
194|7629|Avalere Health LLC||
1|7630|Eachwin Capital|| 
192|7631|Macys Merchandising Group||
191|7632|Reasoning Mind||
181|7633|Energy Plus Company||
1|7634|Economist Intelligence Unit|| 
121|7635|Empress Ambulance Service||
194|7636|Kimpton Hotels & Restaurants||
194|7637|,Obsidian Analysis,, Inc,||
1|7638|Publicis - Starcom MediaVest Group||
187|7639|Advancement Project||
1|7640|Bernardo Fashions|| 
186|7641|,Beckett Gas,, Inc.,||
1|7642|deVere Group|| 
194|7643|Public Broadcasting System (PBS)||
194|7644|,CoStar Group,, Inc.,||
186|7645|Raymond James Financial||
194|7646|EducationCounsel LLC||
1|7647|Dickstein Shapiro LLP|| 
194|7647|Dickstein Shapiro LLP||
186|7648|City of Solon||
194|7649|National Center for Children and Families/ Montgomery College||
194|7650|Congressional Hispanic Caucus Institute||
1|7651|Emerson Reid || 
1|7652|Jack Rogers|| 
1|7653|ConnectEDU|| 
192|7654|Princeton University||
187|7655|LACOE||
194|7656|VSE Corporation||
194|7657|U.S. Department of State||
1|7658|TB Alliance||
1|7659|Smile Train||
181|7660|Temple Hospital||
1|7661|SSA & Company||
191|7662|Student/TWU Graduate Assistant ||
191|7663|Heritage Oaks School||
191|7664|Retired/Consultant|13|Retired
194|7665|HealthCare Integrators LLC||
191|7666|Metropolitan Transit||
191|7667|Follett||
194|7668|TeraThink||
186|7669|,Skikos,, Crawford,, Skikos & JOseph,||
194|7670|TransPerfect Inc.||
194|7671|SRA International||
121|7672|Institute for International Research||
194|7673|Professional Analysis Inc||
194|7674|Insight Property Group||
1|7675|Family Life Academy Charter School|| 
1|7676|American Jewish Joint Distribution Committee|| 
191|7677|PlainsCapital Bank||
192|7678|Paper Source||
194|7679|,Mehri & Skalet,, PLLC,||
1|7680|Depository Trust & Clearing Corporation|| 
191|7680|Depository Trust & Clearing Corporation|10759|Depository Trust and Clearing Corporation (DTCC)
192|7681|The Young Women's Leadership School of Astoria||
194|7682|Broad Street Realty||
191|7683|BAE Systems||
1|7684|Salesforce|3471|Salesforce.com
1|7685|Alzheimer's Foundation of America|| 
1|7686|The Rockefeller Univeristy||
1|7687|CLS Bank|| 
180|7688|The Improve Group||
1|7689|,Street Solutions,, Inc.,||
1|7690|OpenX Technologies||
1|7691|Penny Lane Studios||
194|7692|Fannie Mae||
1|7693|not employed|7|Unemployed
194|7694|Stanley Security Solutions||
1|7695|Northeastern State University||
194|7696|Transatlantic Energy Group||
194|7697|FedBid Inc||
194|7698|Promontory Financial Group||
1|7699|Bonds.com|| 
194|7700|The National Bureau of Asian Research||
186|7701|National Tooling and Machining Association||
1|7702|elmys special services|7702|Elmys Special Services
194|7703|College Nannies & Tutors||
186|7704|,Spent,, Inc.,||
186|7705|benesch friedlander||
1|7706|Havas Worldwide|| 
186|7707|Benesch ||
1|7708|Windsor Property Management||
186|7709|Health Affairs - Project Hope||
194|7710|,Dobson DaVanzo & Associates,, LLC,||
194|7711|Albright Stonebridge Group||
1|7712|Weight Watchers International||
194|7713|ASCD||
187|7714|Keck Graduate Institute||
194|7715|The Baldwin Group Inc. -- NOAA Coastal Services Center||
1|7716|Soroban Capital Partners||
194|7717|International Center for Journalists||
194|7718|DutkoGrayling||
194|7719|Crown Agents USA||
1|7720|Stryker||
186|7721|Squire Sanders||
1|7722|Women's Refugee Commission||
194|7723|U.S. Dept. of Treasury||
194|7724|G-24 Secretariat||
186|7725|In Transition||
192|7726|Freudigman & Billings LLC||
194|7727|Active Policy Solutions||
186|7728|Brenntag Northeast||
194|7729|The Walker Marchant Group||
1|7730|City Year Greater Philadelphia|1549|City Year
194|7731|U.S. Coast Guard||
186|7732|Huron Consulting Group||
194|7732|Huron Consulting Group||
194|7733|FDIC||
186|7734|Team NEO||
186|7735|Carleton McKenna & Co||
186|7736|Charitable Trust Administration Company (CTAC)||
181|7737|State of DE||
183|7738|MIAMI DADE COLLEGE||
194|7739|Doctors Community Hospital||
1|7740|Tarter Krinsky & Drogin LLP||
1|7741|Portico Capital||
194|7742|Golden Eagle Global Inc.||
186|7743|Taylor Oswald||
194|7744|Arborview Capital||
191|7745|Shabby Chic Ministries||
1|7746|e.l.f. Cosmetics (owned by JA Cosmetics)|| 
192|7747|Uncommon Schools/Bedford Stuyvesant Collegiate Charter School||
194|7748|National Geographic Channel||
192|7749|nyc doe||
186|7750|Homax Group||
192|7751|360i (innovation interactive)||
188|7752|Microsoft ||
190|7753|Silver Spring Networks||
192|7754|Alpargatas USA (Havaianas)||
192|7755|FremantleMedia||
186|7756|Suite 1300 Services||
192|7757|PwC ||
188|7758|Google ||
1|7759|Brooklyn Defenders|| 
194|7760|McGuireWoods LLP||
1|7761|Cornell medical |5262|Cornell Medical College
1|7762|National Urban League||
194|7763|Destination DC||
1|7764|Halcyon Cabot Patners|| 
1|7765|Return Path||
1|7766|Business Outreach Center|| 
194|7767|,Tyson Foods,, Inc,||
194|7768|Fairfax County Government||
194|7769|,TogoRun,, LLC,||
194|7770|U.S. Green Building Council||
186|7771|The Economic and Community Development Institute (ECDI)||
180|7772|Colle+McVoy||
186|7773|Oberlin College||
186|7774|Winslow Asset Management||
1|7775|,2U,, Inc.,|| 
186|7776|Navy Federal Credit Union||
1|7777|Banco Santander (former)|7|Unemployed
186|7778|Parker Hannifin||
194|7779|NASPA - Student Affairs Administrators in Higher Education||
186|7780|Crdiovascular Clinic Inc.||
194|7781|McCormick||
194|7782|Creative Associates International||
192|7783|,Assurant,, Inc.,||
192|7784|Buckley Country Day School||
186|7785|Neighborhood Connections||
194|7786|Magnet Schools of America||
191|7787|Dominium Inc.||
194|7788|HHS/ONC||
186|7789|,Probate Court,, Law Student,||
1|7790|BMO Capital Markets|970|BMO Capital Markets Corp.
194|7790|BMO Capital Markets||
191|7791|Total Deliverance Worship Center||
194|7792|Educational Data Solutions||
1|7793|Five Knot Inc|| 
186|7794|Cleveland Play House||
1|7795|Volunteers of America - Greater New York||
1|7796|School Professionals||
186|7797|Stay at home Mom||
1|7798|Black Lapel|| 
194|7799|Clark Realty Capital||
166|7800|Claremore Public Schools||
194|7801|Citibank||
234|7801|Citibank||
194|7802|PricewaterhouseCoopers LLP||
194|7803|Bozzuto||
194|7804|Orthofix||
194|7805|United Biosource Corporation||
194|7806|Vida Fitness ||
191|7807|,Big Thought,, Inc.,||
186|7808|TOA Technologies||
194|7809|U.S. House of Representatives||
1|7810|Trian Partners||
1|7811|E*Trade|| 
1|7812|FD Capital Inc.|| 
1|7813|Medtroinc Diabetes||
188|7814|Target ||
186|7815|Crain's Cleveland Business||
1|7816|Priceline.com||
1|7817|New York Life||
195|7817|New York Life||
191|7817|New York Life||
191|7818|Baylor Health Care||
194|7819|NBC NEWS||
194|7820|American Council on Renewable Energy||
1|7821|Stone & McCarthy Research Associates||
1|7822|School of Rock||
186|7823|Legal Aid Society of Cleveland||
186|7824|Global Prairie||
191|7825|CARRINGTON COLLEGE|7825|Carrington College
186|7826|Avery Dennison||
186|7827|Hitchcock Center for Women||
1|7828|Kaufman Music Center|| 
1|7829|Chinese American Planning Council|| 
1|7830|Dedica Group|| 
1|7831|Scope Education Services ||
191|7832|,Tatum Capital,, LLC,||
1|7833|Shain+Oringer||
191|7834|Dallas County||
186|7835|City of Lakewood||
1|7836|Paralux Interactive||
1|7837|Center for Employment Opportunities|| 
1|7838|lowes|7838|Lowes
187|7839|Saint Mary's College of California||
1|7840|Independent Consultant|7840|Independent Consultant
191|7841|Basden Steel||
1|7842|,TSR Consulting,, Inc. ,||
1|7843|Lean Startup Machine|| 
1|7844|Tumblr||
1|7845|LNplus2|| 
194|7846|Threespot Media||
1|7847|Network For Teaching Entrepreneurship||
6|7848|2||
194|7849|KIPP DC||
1|7850|CBS Sports|1651|CBS
194|7851|Foundations for Home & Community--Therapeutic Foster Care||
166|7852|g||
1|7853|Olivetree Financial Group||
1|7854|UHY Financial||
1|7855|Greater New York Councils / Boys Scouts of America|7855|Boy Scouts of America
186|7856|Dots||
186|7857|Dots LLC||
194|7858|US Dept of Justice||
194|7859|U.S. Council for International Business||
1|7860|Sailthru||
1|7861|,SPM Marketing,, INC. & DIGI LIVE Music,||
194|7862|KaBOOM!||
1|7863|Tarte ||
1|7864|Phifer & Company||
194|7865|Smart Growth America||
1|7866|First Eagle Funds|| 
1|7867|Millennium Management||
1|7868|Woodhull Hospital||
186|7869|Ministerial DayCare Association||
186|7870|University School||
1|7871|Parasol Marketing Group||
1|7872|Siegel+Gale||
186|7873|Cargill Incorporated Deicing Technology Business Unit||
1|7874|Th boston consulting group|7874|The Boston Consulting Group
194|7875|,Advocates for Justice and Education,, Inc.,||
1|7876|Water Collective||
1|7877|Abel Intermedia LLC|| 
1|7878|I am a freelance photographer and writer|11|Self-Employed
194|7879|Parker Interiors||
1|7880|Cinchcast Inc.|| 
196|7881|Sacino's||
194|7882|Charles County Public Schools||
1|7883|Transatlantic Reinsurance||
1|7884|Imagine Software|| 
186|7885|Tucker Ellis||
195|7886|BBBS-CNM||
1|7887|Refinery Hotel New York||
180|7888|SquareR Partners||
180|7889|Pace Analytical||
194|7890|ActioNet||
1|7891|Trepp LLC||
1|7892|Resolution Media||
1|7893|New York City Department of Design and Construction||
1|7894|WPP Group USA||
191|7895|BlackBerry||
194|7896|Zodiac Aerospace||
1|7897|Syncora Guarantee||
1|7898|,Luskin,, Stern & Eisler LLP,||
194|7899|LearnZillion||
1|7900|Cyrus Innovation|| 
194|7901|Adam's Inn||
194|7902|IREX||
1|7903|Columbia University School of Social Work/ Jewish Theological Seminary|1696|Columbia University
1|7904|The King's College||
1|7905|Savvis Inc.||
180|7906|St. Catherine University ||
1|7907|,Bank of America,, Merrill Lynch,|950|Bank of America
1|7908|Open Hospitality||
1|7909|Bipartisan Policy Center|| 
194|7910|Change.org||
186|7911|Bay Corporation||
1|7912|East River Development Alliance|| 
186|7913|Cleveland Council on World Affairs||
1|7914|,ION Marketing,, LLC,|| 
1|7915|Minyanville Media||
186|7916|Standout Consulting||
186|7917|The Riverside Company||
191|7918|,Retail Concepts,, Inc. dba Sun & Ski,||
180|7919|Adults & Childrens Alliance||
194|7920|GW Law Student ||
192|7921|Katia Graytok Interiors||
1|7922|CDM Smith|| 
196|7922|CDM Smith||
191|7923|Benchmark Hospitality at Deloitte University||
192|7924|Pawel Marketing LLC||
180|7925|Lexington Kumon Center||
1|7926|Mitre Media||
180|7927|Also CAPI||
186|7928|Eastlake Middle School||
1|7929|Iron Mountain|| 
186|7930|,Millennia Housing Management,, Ltd. ,||
186|7931|3P HR Consulting||
195|7933|Walt||
1|7934|Rani Spa||
194|7936|3Pillar Global||
1|7937|Klick HEalth|7937|Klick Health
191|7939|City of Plano||
1|7940|Coral Bank|| 
180|7941|HealthChoices||
1|7942|Pepperdine University||
1|7943|BMC Media Group|| 
1|7944|BMC Software|| 
191|7944|BMC Software||
1|7945|Copper Development Association|| 
1|7946|New Jersey Lawyer Service||
186|7947|,Resource International,, Inc.,||
180|7948|Bentz Whaley Flessner||
1|7949|The Hixon Law Firm||
186|7950|State Auto Insurance Company||
186|7951|ACA Enterprises||
180|7952|,Student,, Full-Time: William Mitchell College of Law,||
190|7953|MINDBODY||
190|7954|Cal Poly San Luis Obispo||
190|7955|Local Legends and Evolve Performance Group||
190|7956|WR Group||
196|7957|Tire Company||
1|7958|Parker Red Catering||
1|7959|Prrime NYC Real Estate Brokerage||
194|7960|,The White House,, Office of the Vice President,||
180|7961|HealthEast Care System||
1|7962|Anne LIbby Management Consulting LLC|| 
180|7963|Two Bettys Green Cleaning Service||
190|7964|24 Hourfitness ||
180|7965|Quanex Building Materials||
194|7966|Plan International USA||
1|7967|,O,, The Oprah Magazine,||
191|7968|City of Fort Worth||
190|7969|Starwood Hotels||
180|7970|perrigo||
194|7971|SNHPA-Safety Net Hospitals for Pharmarceutical Access||
183|7972|KPC||
1|7973|R/GA - ADVERTISING AGENCY|1938|R/GA
190|7974|AppSense||
190|7975|Mac Cosmetics||
186|7976|,Magis,, LLC,||
1|7977|SilverSky||
180|7978|Monticello High School||
1|7979|,Work2Fun,, LLC,||
180|7980|BAE Systems ||
190|7981|SharedHR||
1|7982|Synergy Search||
191|7983|Ace Cash Express||
180|7984|,Bassford Remele,, P.A. ,||
191|7985|,Strategic Growth,, Inc.,||
187|7986|Northrop Grumman Corporation||
180|7987|Volunteers of America ||
1|7988|Hamid Palo|| 
1|7989|Kellogg's|| 
191|7990|Good Fulton and Farrell Architects||
186|7991|Les Lunettes Optique||
186|7992|Saint Martin de Porres High School||
186|7993|The Adcom Group||
195|7994|Honeywell||
195|7995|Sandia National Laboratory||
195|7996|PNM||
195|7997|CNM|7886|BBBS-CNM
195|7998|Bank of Albuquerque||
195|7999|Presbyterian||
1|8000|Oliver Scholars Program||
190|8001|,CleanFish,, Inc.,||
1|8002|Paperless Post||
1|8003|,MediaRadar,, Inc,||
194|8004|Association for Psychological Science||
1|8005|Vitamin Shoppe Industries||
1|8006|Social Security Administration |3042|Social Security Administration
180|8007|United States Army||
1|8008|AQR Capital Management LLC|| 
186|8009|Wells Fargo Insurance||
1|8010|Rule Financial||
186|8011|retired from NASA||
186|8012|City of Oberlin||
190|8013|VIVUS ||
180|8014|Park Avenue Youth & Family Services||
1|8015|Quixotic Systems Inc.||
186|8016|Thompson Hine LLC||
194|8017|EMILY's List||
1|8018|World Economic Forum||
1|8019|,Solis Partners,, Inc.,||
1|8020|Xylem Inc.||
1|8021|GroupA|| 
1|8022|(former employer - Pfizer Inc)|3|Other
186|8023|Guidestone||
231|8024|University of Utah||
1|8024|University of Utah||
195|8025|Martinez Bail bonds|8025|Martinez Bail Bonds
186|8026|MAYFIELD COLLISION CENTERS||
190|8027|,YuMe,, Inc.,||
1|8028|Pay Governance LLC.|6890|Pay Governance LLC
186|8029|Dominion||
190|8030|farmers insurance||
180|8031|McKnight Foundation||
195|8032|HB Construction||
180|8033|St. Catherine University||
190|8034|Edventure More||
1|8035|VentureOutNY||
190|8036|Incentive Awards Program at UC Berkeley||
1|8037|B. Smith's || 
186|8038|Case Medical Center||
190|8039|Oakland Private Industry Council||
1|8040|JNSoftware LLC|| 
190|8041|Apple ||
190|8042|CTB/McGraw-Hill||
1|8043|Shutterstock||
180|8044|IdentityStores LLC||
180|8045|Minnesota State Colleges and Universities||
1|8046|Bedrocket Media Ventures / Self-Employed Digital Consultant work|8046|Bedrocket Media Ventures
186|8047|Libra Industries||
180|8048|Integrity Living Options||
186|8049|PF Chang's China Bistro||
1|8050|AMPUSH|| 
186|8051|Teamsters 436 Benefit Funds||
195|8052|Macrolife Inc DBA Exquisite Installations||
191|8053|SuperMedia||
191|8054|Phase Dynamics||
180|8055|Employment Action Center||
1|8056|BrandYourself.com|| 
191|8057|Austin College||
191|8058|Hibbett sports|8058|Hibbett Sports
196|8059|STATE OF FLORIDA - Dept of Corrections||
196|8060|STATE OF FLORIDA - Dept of Transportation||
196|8061|STATE OF FLORIDA - Dept of Health||
191|8062|Technology Service Professionals||
180|8063|Minnesota Chamber of Commerce||
191|8064|Dimont and Associates||
192|8065|Light and Love Home ||
191|8066|Universal Technical Institute||
1|8067|Independant Film School |3|Other
1|8068|TPG Capital||
180|8069|JL Buchanan||
195|8070|Amy Biehl High School||
1|8071|Maestro||
191|8072|Garland ISD||
1|8073|Birthright Israel Foundation|| 
191|8074|ccrd||
186|8075|Cuyahoga Job and Family Services||
195|8076|The Sign Store||
1|8077|500 Startups|| 
1|8078|Monticello Consulting Group||
186|8079|Unum/Colonial Life||
1|8080|Paradysz ||
196|8081|FSU||
1|8082|New Holland Capital||
186|8083|Recess Creative||
1|8084|FDM Group|| 
196|8085|DCF-Children's Legal Services ||
1|8086|Profit Sense Innovations||
1|8087|Opportunity Equation (initiative of Carnegie Corporation of NY and Institute for Advanced  Study)|8087|Opportunity Equation
196|8088|A.K. Associates||
191|8089|,Madix,, Inc,||
186|8090|Cleveland Museum of Art||
195|8091|United Way of Central New Mexico||
1|8092|Barker DZP|| 
180|8093|Z Systems||
190|8094|Indaba Capital Mgmt LLC||
1|8095|New Classrooms||
1|8096|Reval||
191|8097|Liberty Mutual Insurance||
180|8098|,Full Time Student,, Hamline University School of Law,||
1|8099|The Young People's Chorus of New York City||
1|8100|,Sharitive,, Inc. ,||
190|8101|WideOrbit||
195|8102|Vista Therapeutics Inc/UNM (grad student)||
1|8103|Elm Ridge Capital|| 
194|8104|Management Systems Int'l (Contractor at DOS)|8483|Management Systems International
1|8105|,Doormates,, Inc,|| 
186|8106|Vacono America LLC||
1|8107|SUNY New Paltz||
186|8108|Bryant and Stratton College||
1|8109|POPSUGAR||
1|8110|Cache|| 
196|8111|Target Pharmacy||
1|8112|London Stock Exchange|| 
192|8113|School of Visual Arts||
186|8114|,SS&G,, Inc.,||
195|8115|Albuquerque Business First||
195|8116|Tutor Doctor||
1|8117|New York City Offce of the Mayor||
1|8118|Mondelez International||
194|8119|Legal Aid Bureau||
1|8120|Aggregift|| 
180|8121|Main Street School of Performing Arts||
1|8122|bitly|| 
1|8123|,Jirafe,, Inc,|| 
1|8124|CKM Advisors|| 
1|8125|Codecademy|| 
186|8126|Cinemark||
1|8127|Thinaire||
191|8128|Huntington Learning||
1|8129|Sports Physical Therapy of New York||
186|8130|,Enhancement Ministries,, Inc.,||
191|8131|Whitaker Chalk Swindle & Schwartz PLLC||
1|8132|SPNY Capital LP||
191|8133|Anthony Travel||
190|8134|University of California||
186|8135|PR Newswire||
180|8136|The Lewin Group||
194|8137|Federal Occupational Health||
191|8138|Lone Star Park security|8138|Lone Star Park Security
190|8139|The Dali Museum||
190|8140|,ImmuneTech,,Inc,||
190|8141|49ers Academy||
191|8142|C. Pharr & Co.||
195|8143|American Hallmark Insurance Company||
1|8144|Linium Resources|| 
1|8145|BRB Architects|| 
195|8146|,Albuquerque Business Law,, P.C.,||
186|8147|walmart||
191|8148|Cross of Christ Lutheran Church||
180|8149|Parents in Community Action Head Start||
195|8150|Progressive Construction Management||
195|8151|UNM Hospital||
186|8152|Ice Miller LLLP||
180|8153|Varde Partners||
195|8154|Innovage Greater New Mexico PACE||
196|8155|Proctor Honda ||
1|8156|VHX Corporation||
1|8157|New York State Psychiatric Institute||
195|8158|,Kesselman-Jones,, Inc.,||
1|8159|Mimeo||
1|8160|Sharp Communications||
186|8161|Brentwood Health Care Center||
190|8162|US Government||
1|8163|University of Arkansas School for Medical Sciences||
183|8164|City Year Miami||
186|8165|,Cumberland Development,, LLC,||
186|8166|Cici's Pizza||
186|8167|Tuxedo Junction||
186|8168|Bob Evans Restaurants||
186|8169|Dairy Queen||
186|8170|Stancatos||
186|8171|Michael Mitterholzer||
186|8172|Cleveland Public Library Brooklyn Branch||
1|8173|Museum of Contemporary African Diasporan Arts||
186|8174|Nueva Luz Urban Resource Center||
186|8175|City of Westlake||
1|8176|Vontobel||
1|8177|Unknown|3|Other
191|8178|Lincoln property company ||
180|8179|Ellex Inc.||
1|8180|Pearson Eduction|8180|Pearson Education
1|8181|I work for the NYC DOE - the drop-down is too narrow to see which option that is|8181|NYC DOE
1|8182|ITG|| 
180|8183|Century College||
191|8184|Nerium International||
194|8185|KEIHLS||
183|8186|The Arc ||
1|8187|,Marine Transportation Intermodal,, Inc.,||
186|8188|,CMA Communication Consultants,,,||
192|8189|The Wren||
1|8190|Partners Groupo||
195|8191|U.S. Department of Homeland Security||
194|8191|U.S. Department of Homeland Security||
1|8192|Exl Service|| 
194|8193|Corporation for National and Community Service||
180|8193|Corporation for National and Community Service||
180|8194|Weinblatt & Gaylord||
180|8195|,Lynum Law Office,, PLLC (self employed),||
1|8196|Osborne Association||
190|8197|Cupertino Inn||
195|8198|State of New Mexico||
186|8199|Ohio House of Representatives||
1|8200|Raymond Opticians||
194|8201|U.S. DEPARTMENT OF VETERANS AFFAIRS|8201|U.S. Department of Veterans Affairs
186|8202|The Stone Oven(Eton)- Brian Bretton||
1|8203|Egon Zehnder|| 
191|8204|,Harris,, FInley & Bogle,, P.C.,||
186|8205|Hollister Co.||
1|8206|Core Access Group|| 
190|8207|Instituto Laboral de la Raza||
1|8208|Blink Applications|| 
191|8209|World Affairs Council of Dallas/Fort Worth||
1|8210|,CREATETHE GROUP,, INC. D/B/A MORPHEUS MEDIA,|8210|,Createthe Group,, Inc.,
186|8211|Cordell's (family business)||
195|8212|,RMKM Architecture,, P.C.,||
1|8213|Kinnek|| 
190|8214|Self employed ||
186|8215|Delia's||
191|8216|Aetna||
191|8217|jcpenney|8217|JC Penny
186|8218|Taco Bell||
194|8219|JackMyRep||
195|8220|,PMC Solutions,, Inc.,||
1|8221|Arcadia Solutions|| 
1|8222|,Pathway Partners,, LLC,||
195|8223|epaCUBE||
1|8224|Deutsche bank|1389|Deutsche Bank
195|8225|City of Albuquerque||
1|8226|Promontory||
180|8227|Punch Pizza||
194|8228|Stateside Associates||
195|8229|SIATech Charter HS||
190|8230|Merced County Office of Education||
1|8231|Harlem Children's Zone|| 
195|8232|Incitor Inc.||
194|8233|Congressional Black Caucus PAC||
194|8234|US Dept of Health and Human Services||
1|8235|Applied Underwriters|| 
194|8236|The American Society of Clinical Oncology||
191|8237|Texas Department of Transportation||
1|8238|Tinicum||
1|8239|,Knewton,, Inc,|| 
191|8240|Sheplers Western Stores||
196|8241|USMC||
195|8242|New Mexico Lottery||
191|8243|NTT America||
194|8244|Washington International School||
186|8245|Unemployed currently||
186|8246|Kmart||
1|8247|Major League Soccer||
1|8248|SPARK Microgrants||
1|8249|Nest Fragrances||
194|8250|Red Lobster/Darden|8250|Red Lobster
181|8251|Hospital of the University of Pennsylvania||
191|8252|Texas Capital Bank||
186|8253|Outback Steakhouse ||
194|8254|Higher Achievement||
195|8255|Reid & Associates LLC||
1|8256|Green Key Temp LLC|9043|Green Key Resources LLC
1|8257|Mount Sinai Medical Center||
1|8258|Pepsi Co|1359|PepsiCo
1|8259|,Alacra,, Inc.,|| 
191|8260|,PSR,, Inc,||
1|8261|Inkling|| 
1|8262|Blue Mountain Capital Management|| 
194|8263|CityDance||
191|8264|Alcon||
180|8265|,Assistant District Attorney,, Menomonie,, WI,||
191|8266|National Oilwell Varco||
190|8267|PAREXEL||
1|8268|NYPBA|6829|,The Patrolmen's Benevolent Association of New York City,, Inc.,
1|8269|Women's Health Professionals||
195|8270|Molina Healthcare||
191|8271|Farmers||
1|8272|Marriott International||
186|8272|Marriott International||
194|8272|Marriott International||
1|8273|Pay Pal||
1|8274|Bedford Stuyvesant New Beginnings Charter School|| 
190|8275|Levi's||
191|8276|Lone Star College System||
196|8277|Gulf Winds Credit Union||
1|8278|Pivotal Labs||
1|8279|Fresh Connection|| 
196|8280|HCA||
1|8281|Skyline Entertainment Inc.||
1|8282|,The Orchard Enterprises,, Inc.,||
1|8283|Private Employer: Liora Sternberg||
194|8284|First Home Care||
180|8285|ObGyn Specialists||
196|8286|,Meyer,, Brooks,, Demma,, & Blohm,, P.A.,||
1|8287|Cardionet|| 
196|8288|Leon county|8292|Leon County
186|8289|AZ Management||
1|8290|CIBC World Markets Corp.|| 
180|8291|Carlson||
196|8292|Leon County||
1|8293|Throop Scholars||
1|8294|SVT Inc.||
1|8295|Fino Consulting|| 
180|8296|Blake School / Metropolitan State University||
1|8297|IntentMedia|| 
191|8298|Harris Health System- Ben Taub||
191|8299|Mansfield ISD||
1|8300|HN Media|| 
1|8301|Teal Orbit||
194|8302|WC and AN Miller||
1|8303|Mondo||
1|8304|JP Morgan Chance |625|JPMorgan Chase
186|8305|Wendys||
1|8306|Spring Bank||
1|8307|The Career Concierge||
1|8308|Saavn LLC||
186|8309|CBIZ Inc.||
1|8310|The Gilte Groupe||
1|8311|Eastern America Trio Products|| 
1|8312|Grove Street Investments|| 
1|8313|Bloomingdales |542|Bloomingdale's
1|8314|MedLabs Diagnostics||
1|8315|Hostos Community College|| 
196|8316|Rent A Center||
195|8317|Southwest Educational Partners for Training||
191|8318|Time Group||
